#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000076_02261	622312.ROSEINA2194_00805	3.15e-167	475.0	COG0332@1|root,COG0332@2|Bacteria,1TP0K@1239|Firmicutes,248V8@186801|Clostridia	186801|Clostridia	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids	fabH	-	2.3.1.180	ko:K00648	ko00061,ko01100,ko01212,map00061,map01100,map01212	M00082,M00083	R10707	RC00004,RC02729,RC02888	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	ACP_syn_III,ACP_syn_III_C
MGYG000000076_02745	397291.C804_04826	1.37e-194	543.0	COG4209@1|root,COG4209@2|Bacteria,1TQ64@1239|Firmicutes,24YP3@186801|Clostridia,27KGJ@186928|unclassified Lachnospiraceae	186801|Clostridia	G	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K17319	ko02010,map02010	M00603	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.29,3.A.1.1.9	-	-	BPD_transp_1
MGYG000000076_01764	622312.ROSEINA2194_01222	4.75e-52	172.0	2E6BB@1|root,330Z5@2|Bacteria,1VF3M@1239|Firmicutes,24RAX@186801|Clostridia	186801|Clostridia	S	Stage III sporulation protein AG	spoIIIAG	-	-	ko:K06396	-	-	-	-	ko00000	-	-	-	Spore_III_AF,YscJ_FliF
MGYG000000076_02957	515620.EUBELI_20549	0.0	952.0	COG1132@1|root,COG1132@2|Bacteria,1TP0B@1239|Firmicutes,247T8@186801|Clostridia,25UVM@186806|Eubacteriaceae	186801|Clostridia	V	ABC-type multidrug transport system, ATPase and permease	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
MGYG000000076_02042	585394.RHOM_01445	1.51e-123	351.0	COG0219@1|root,COG0219@2|Bacteria,1V3GW@1239|Firmicutes,24HVV@186801|Clostridia	186801|Clostridia	J	Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family. TrmL subfamily	trmL	-	2.1.1.207	ko:K03216	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	DUF1275,SpoU_methylase
MGYG000000076_03930	585394.RHOM_02065	1.97e-88	259.0	28IAH@1|root,2Z8D3@2|Bacteria,1TRGI@1239|Firmicutes,24U6D@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_00335	622312.ROSEINA2194_03775	4.05e-176	505.0	COG2081@1|root,COG2081@2|Bacteria,1TR7U@1239|Firmicutes,2497W@186801|Clostridia	186801|Clostridia	S	Flavoprotein family	-	-	-	ko:K07007	-	-	-	-	ko00000	-	-	-	HI0933_like,NAD_binding_8
MGYG000000076_00048	397291.C804_00163	5.53e-35	136.0	2DY23@1|root,347RM@2|Bacteria,1VQMX@1239|Firmicutes,24UP2@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_03082	622312.ROSEINA2194_00478	4.45e-63	205.0	COG3773@1|root,COG3773@2|Bacteria,1VHG1@1239|Firmicutes,24SYE@186801|Clostridia	186801|Clostridia	M	COG3773 Cell wall hydrolyses involved in spore germination	-	-	3.5.1.28	ko:K01449	-	-	R04112	RC00064,RC00141	ko00000,ko01000	-	-	-	Hydrolase_2
MGYG000000076_00210	622312.ROSEINA2194_00997	0.0	2607.0	COG2176@1|root,COG2176@2|Bacteria,1TPAG@1239|Firmicutes,248YB@186801|Clostridia	186801|Clostridia	L	Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity	polC	-	2.7.7.7	ko:K03763	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_a_NI,DNA_pol3_a_NII,DNA_pol3_alpha,HHH_6,PHP,RNase_T,tRNA_anti-codon
MGYG000000076_02969	1382315.JPOI01000001_gene107	4.89e-85	267.0	COG1609@1|root,COG1609@2|Bacteria,1TRFH@1239|Firmicutes,4HBNT@91061|Bacilli,1WFIB@129337|Geobacillus	91061|Bacilli	K	helix_turn _helix lactose operon repressor	cytR	-	-	ko:K02529,ko:K03604	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3
MGYG000000076_00394	585394.RHOM_11205	1.82e-313	857.0	COG0215@1|root,COG0215@2|Bacteria,1TP9D@1239|Firmicutes,247KS@186801|Clostridia	186801|Clostridia	J	Belongs to the class-I aminoacyl-tRNA synthetase family	cysS	-	6.1.1.16	ko:K01883	ko00970,map00970	M00359,M00360	R03650	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DALR_2,tRNA-synt_1e,tRNA-synt_1g
MGYG000000076_01921	1280680.AUJU01000023_gene2540	2.01e-116	355.0	COG2211@1|root,COG2211@2|Bacteria,1TRA5@1239|Firmicutes,24ABB@186801|Clostridia,4C1ND@830|Butyrivibrio	186801|Clostridia	G	MFS/sugar transport protein	-	-	-	ko:K03292	-	-	-	-	ko00000	2.A.2	-	-	MFS_2
MGYG000000076_03399	411489.CLOL250_01121	3.18e-11	73.2	COG2340@1|root,COG3209@1|root,COG5263@1|root,COG5492@1|root,COG2340@2|Bacteria,COG3209@2|Bacteria,COG5263@2|Bacteria,COG5492@2|Bacteria,1VFU5@1239|Firmicutes,25FPQ@186801|Clostridia	186801|Clostridia	N	COG3209 Rhs family protein	-	-	-	-	-	-	-	-	-	-	-	-	Big_2,DUF4430,Glug
MGYG000000076_00527	762983.HMPREF9444_00446	1.12e-243	717.0	COG1100@1|root,COG1100@2|Bacteria,1MWZW@1224|Proteobacteria,1RPD6@1236|Gammaproteobacteria	1236|Gammaproteobacteria	L	Z1 domain	-	-	-	-	-	-	-	-	-	-	-	-	Z1
MGYG000000076_02430	622312.ROSEINA2194_01654	3.35e-54	170.0	2DMSX@1|root,32TG6@2|Bacteria,1VCKS@1239|Firmicutes,24P39@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_02620	622312.ROSEINA2194_03455	0.0	1537.0	COG3513@1|root,COG3513@2|Bacteria,1TPSD@1239|Firmicutes,249YY@186801|Clostridia	186801|Clostridia	L	CRISPR (clustered regularly interspaced short palindromic repeat) is an adaptive immune system that provides protection against mobile genetic elements (viruses, transposable elements and conjugative plasmids). CRISPR clusters contain spacers, sequences complementary to antecedent mobile elements, and target invading nucleic acids. CRISPR clusters are transcribed and processed into CRISPR RNA (crRNA). In type II CRISPR systems correct processing of pre-crRNA requires a trans-encoded small RNA (tracrRNA), endogenous ribonuclease 3 (rnc) and this protein. The tracrRNA serves as a guide for ribonuclease 3-aided processing of pre-crRNA. Subsequently Cas9 crRNA tracrRNA endonucleolytically cleaves linear or circular dsDNA target complementary to the spacer	cas9	-	-	ko:K09952	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	HNH_4
MGYG000000076_03689	397288.C806_01025	0.0	1307.0	COG0433@1|root,COG0433@2|Bacteria,1TQPR@1239|Firmicutes,249UU@186801|Clostridia,27J8W@186928|unclassified Lachnospiraceae	186801|Clostridia	S	Domain of unknown function DUF87	-	-	-	-	-	-	-	-	-	-	-	-	DUF87
MGYG000000076_01493	1410628.JNKS01000072_gene1060	9.66e-161	464.0	COG0771@1|root,COG0771@2|Bacteria,1TQ3P@1239|Firmicutes,248GS@186801|Clostridia,27IMU@186928|unclassified Lachnospiraceae	186801|Clostridia	M	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA)	murD	-	6.3.2.9	ko:K01925	ko00471,ko00550,ko01100,map00471,map00550,map01100	-	R02783	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	iHN637.CLJU_RS20420	AlaDh_PNT_C,Mur_ligase_C,Mur_ligase_M,Pyr_redox
MGYG000000076_03235	1235802.C823_02568	5.28e-130	375.0	COG3279@1|root,COG3279@2|Bacteria,1TSDB@1239|Firmicutes,24MQ4@186801|Clostridia,25WBP@186806|Eubacteriaceae	186801|Clostridia	K	LytTr DNA-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	LytTR,Response_reg
MGYG000000076_00608	622312.ROSEINA2194_01269	1.4e-159	447.0	28PM6@1|root,346EC@2|Bacteria,1W146@1239|Firmicutes,2534I@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_03480	742765.HMPREF9457_03812	4.24e-313	853.0	COG3547@1|root,COG3547@2|Bacteria,1TQP6@1239|Firmicutes,248VD@186801|Clostridia,27WKC@189330|Dorea	186801|Clostridia	L	Transposase	-	-	-	-	-	-	-	-	-	-	-	-	DEDD_Tnp_IS110,Transposase_20
MGYG000000076_00497	622312.ROSEINA2194_00090	0.0	1278.0	COG0188@1|root,COG0188@2|Bacteria,1TPNX@1239|Firmicutes,24ADK@186801|Clostridia	186801|Clostridia	L	COG0188 Type IIA topoisomerase (DNA gyrase topo II, topoisomerase IV), A subunit	gyrA_1	-	5.99.1.3	ko:K02469	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseA_C,DNA_topoisoIV
MGYG000000076_02035	622312.ROSEINA2194_02405	6.57e-94	282.0	COG2176@1|root,COG2176@2|Bacteria,1V3E4@1239|Firmicutes,249X5@186801|Clostridia	186801|Clostridia	L	'dna polymerase iii	-	-	2.7.7.7	ko:K03763	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DUF3072,RNase_T
MGYG000000076_03181	585394.RHOM_00820	3.11e-115	339.0	COG1344@1|root,COG1344@2|Bacteria,1TP1K@1239|Firmicutes,247JQ@186801|Clostridia	186801|Clostridia	N	Flagellin is the subunit protein which polymerizes to form the filaments of bacterial flagella	-	-	-	ko:K02406	ko02020,ko02040,ko04621,ko04626,ko05132,ko05134,map02020,map02040,map04621,map04626,map05132,map05134	-	-	-	ko00000,ko00001,ko02035	-	-	-	Flagellin_C,Flagellin_N
MGYG000000076_03236	397290.C810_02549	1.5e-12	63.5	2DP0F@1|root,3321I@2|Bacteria,1VEWX@1239|Firmicutes,24TDI@186801|Clostridia,27P1X@186928|unclassified Lachnospiraceae	186801|Clostridia	S	Putative tranposon-transfer assisting protein	-	-	-	-	-	-	-	-	-	-	-	-	TTRAP
MGYG000000076_02445	1321775.HMPREF1980_00009	1.11e-203	563.0	COG1484@1|root,COG1484@2|Bacteria	2|Bacteria	L	DNA-dependent DNA replication	-	-	-	ko:K02315,ko:K11144	-	-	-	-	ko00000,ko03032	-	-	-	IstB_IS21
MGYG000000076_03874	1321775.HMPREF1980_00009	1.11e-203	563.0	COG1484@1|root,COG1484@2|Bacteria	2|Bacteria	L	DNA-dependent DNA replication	-	-	-	ko:K02315,ko:K11144	-	-	-	-	ko00000,ko03032	-	-	-	IstB_IS21
MGYG000000076_00723	585394.RHOM_15945	3e-124	365.0	28JN4@1|root,2Z9EJ@2|Bacteria,1TRQI@1239|Firmicutes,24E4X@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_01887	622312.ROSEINA2194_00724	0.0	1215.0	COG0557@1|root,COG0557@2|Bacteria,1TQ1G@1239|Firmicutes,247ZS@186801|Clostridia	186801|Clostridia	J	3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs	rnr	-	-	ko:K12573	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03016,ko03019	-	-	-	OB_RNB,RNB,S1,SmpB
MGYG000000076_02986	622312.ROSEINA2194_00344	1.12e-130	376.0	COG3279@1|root,COG3279@2|Bacteria,1TSDB@1239|Firmicutes,24MQ4@186801|Clostridia	186801|Clostridia	KT	response regulator	-	-	-	-	-	-	-	-	-	-	-	-	LytTR,Response_reg,Trans_reg_C
MGYG000000076_01347	585394.RHOM_11760	2.77e-148	439.0	COG0544@1|root,COG0544@2|Bacteria,1V3TB@1239|Firmicutes,24I3U@186801|Clostridia	186801|Clostridia	O	Bacterial trigger factor protein (TF) C-terminus	-	-	-	-	-	-	-	-	-	-	-	-	FKBP_C,Trigger_C
MGYG000000076_03249	397288.C806_03697	1.04e-242	685.0	2DVNN@1|root,32UZT@2|Bacteria,1UJX1@1239|Firmicutes,25FCW@186801|Clostridia	186801|Clostridia	S	Domain of unknown function (DUF4366)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4366
MGYG000000076_00118	411462.DORLON_01191	2.26e-116	347.0	COG0583@1|root,COG0583@2|Bacteria,1UXFR@1239|Firmicutes,25C6Q@186801|Clostridia	186801|Clostridia	K	transcriptional regulator	-	-	-	ko:K21755	-	-	-	-	ko00000,ko03000	-	-	-	HTH_1,LysR_substrate
MGYG000000076_00117	411462.DORLON_01191	2.26e-116	347.0	COG0583@1|root,COG0583@2|Bacteria,1UXFR@1239|Firmicutes,25C6Q@186801|Clostridia	186801|Clostridia	K	transcriptional regulator	-	-	-	ko:K21755	-	-	-	-	ko00000,ko03000	-	-	-	HTH_1,LysR_substrate
MGYG000000076_02314	585394.RHOM_06800	3.29e-177	507.0	28MVQ@1|root,2ZB38@2|Bacteria,1UUTH@1239|Firmicutes,24AV8@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_01724	585394.RHOM_08805	1.8e-159	462.0	COG3480@1|root,COG3480@2|Bacteria,1UI0S@1239|Firmicutes,25E9E@186801|Clostridia	186801|Clostridia	T	Stage IV sporulation protein B	spoIVB	-	3.4.21.116	ko:K06399	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	PDZ_2,Peptidase_S55
MGYG000000076_03776	622312.ROSEINA2194_00446	0.0	1229.0	COG2217@1|root,COG2217@2|Bacteria,1TP5S@1239|Firmicutes,247MW@186801|Clostridia	186801|Clostridia	P	ATPase, P-type (transporting), HAD superfamily, subfamily IC	actP	-	3.6.3.4,3.6.3.54	ko:K01533,ko:K17686	ko01524,ko04016,map01524,map04016	-	R00086	RC00002	ko00000,ko00001,ko01000	3.A.3.5	-	-	E1-E2_ATPase,HMA,Hydrolase,YHS
MGYG000000076_02666	411459.RUMOBE_00372	1.7e-261	717.0	2DB8G@1|root,2Z7RT@2|Bacteria,1US26@1239|Firmicutes,24B9G@186801|Clostridia,3Y166@572511|Blautia	186801|Clostridia	-	-	-	-	-	ko:K18640	-	-	-	-	ko00000,ko04812	-	-	-	StbA
MGYG000000076_01165	1235790.C805_00362	2.77e-25	101.0	COG1396@1|root,COG1396@2|Bacteria,1VJAI@1239|Firmicutes,25BB4@186801|Clostridia	186801|Clostridia	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
MGYG000000076_02270	1235790.C805_03587	8.53e-117	355.0	COG2340@1|root,COG2340@2|Bacteria,1V1IM@1239|Firmicutes,24GB5@186801|Clostridia,25WC7@186806|Eubacteriaceae	186801|Clostridia	N	hydrolase, family 25	-	-	-	-	-	-	-	-	-	-	-	-	Big_2,CAP,CHB_HEX_C_1,CW_binding_1,Dockerin_1,Flg_new,SLH,fn3
MGYG000000076_03197	622312.ROSEINA2194_00398	3.02e-184	523.0	COG4641@1|root,COG4641@2|Bacteria,1V3QP@1239|Firmicutes,24I06@186801|Clostridia	186801|Clostridia	S	DUF based on E. rectale Gene description (DUF3880)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3880,Glyco_trans_1_2
MGYG000000076_02748	397291.C804_04823	4.44e-156	468.0	COG2972@1|root,COG2972@2|Bacteria,1TPUF@1239|Firmicutes,2491H@186801|Clostridia,27JGZ@186928|unclassified Lachnospiraceae	186801|Clostridia	T	Histidine kinase	-	-	2.7.13.3	ko:K07718	ko02020,map02020	M00519	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	-	-	-	HAMP,HATPase_c,His_kinase,dCache_1
MGYG000000076_01316	585394.RHOM_12945	2.25e-85	254.0	COG0454@1|root,COG0456@2|Bacteria,1VAJN@1239|Firmicutes,24H93@186801|Clostridia	186801|Clostridia	K	Acetyltransferase (GNAT) family	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1,Acetyltransf_10
MGYG000000076_00392	1007096.BAGW01000013_gene2607	6.58e-64	231.0	COG2199@1|root,COG2200@1|root,COG2200@2|Bacteria,COG3706@2|Bacteria,1TS8B@1239|Firmicutes,24EZ4@186801|Clostridia	186801|Clostridia	T	GGDEF domain	-	-	-	-	-	-	-	-	-	-	-	-	EAL,GGDEF,PAS_3,PAS_8,Response_reg
MGYG000000076_03490	633697.EubceDRAFT1_0786	4.79e-48	166.0	COG0457@1|root,COG0457@2|Bacteria,1VIPH@1239|Firmicutes,258W4@186801|Clostridia,25XY5@186806|Eubacteriaceae	186801|Clostridia	S	Protein of unknown function (DUF2971)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2971
MGYG000000076_01534	585394.RHOM_03215	1.72e-37	128.0	2BX75@1|root,32YCI@2|Bacteria,1VEDY@1239|Firmicutes,24QPW@186801|Clostridia	186801|Clostridia	S	'small, acid-soluble spore protein	sasP	-	-	ko:K06421	-	-	-	-	ko00000	-	-	-	SASP
MGYG000000076_01601	622312.ROSEINA2194_03059	9.83e-188	525.0	COG0583@1|root,COG0583@2|Bacteria,1TP3E@1239|Firmicutes,248HI@186801|Clostridia	186801|Clostridia	K	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
MGYG000000076_00745	585394.RHOM_15760	1.12e-24	99.4	2EGNK@1|root,33AER@2|Bacteria,1UPNF@1239|Firmicutes,24UH3@186801|Clostridia	186801|Clostridia	S	Type IV leader peptidase family	-	-	3.4.23.43	ko:K02654	-	M00331	-	-	ko00000,ko00002,ko01000,ko01002,ko02035,ko02044	3.A.15.2	-	-	Peptidase_A24
MGYG000000076_00774	622312.ROSEINA2194_00858	0.0	886.0	COG0737@1|root,COG0737@2|Bacteria,1TPV2@1239|Firmicutes,2491Y@186801|Clostridia	186801|Clostridia	F	Belongs to the 5'-nucleotidase family	-	-	3.1.3.5,3.6.1.45	ko:K11751	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110	-	R00183,R00511,R00963,R01126,R01227,R01569,R01664,R01968,R02088,R02102,R02323,R02719,R03346	RC00017	ko00000,ko00001,ko01000	-	-	-	5_nucleotid_C,Metallophos,PGA_cap
MGYG000000076_00241	585394.RHOM_08460	0.0	1286.0	COG1185@1|root,COG1185@2|Bacteria,1TQDW@1239|Firmicutes,248RW@186801|Clostridia	186801|Clostridia	J	Involved in mRNA degradation. Catalyzes the phosphorolysis of single-stranded polyribonucleotides processively in the 3'- to 5'-direction	pnp	-	2.7.7.8	ko:K00962	ko00230,ko00240,ko03018,map00230,map00240,map03018	M00394	R00437,R00438,R00439,R00440	RC02795	ko00000,ko00001,ko00002,ko01000,ko03016,ko03019	-	-	-	KH_1,PNPase,RNase_PH,RNase_PH_C,S1
MGYG000000076_03906	1298920.KI911353_gene1127	5.18e-92	299.0	COG3157@1|root,COG3209@1|root,COG3157@2|Bacteria,COG3209@2|Bacteria,1VQNI@1239|Firmicutes,24UUN@186801|Clostridia	186801|Clostridia	M	Psort location Cellwall, score 9.17	-	-	-	-	-	-	-	-	-	-	-	-	PT-HINT
MGYG000000076_03170	585394.RHOM_00395	3.89e-117	340.0	COG0704@1|root,COG0704@2|Bacteria,1URN3@1239|Firmicutes,24FTM@186801|Clostridia	186801|Clostridia	P	Plays a role in the regulation of phosphate uptake	phoU	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0009892,GO:0010563,GO:0010966,GO:0019220,GO:0019222,GO:0031323,GO:0031324,GO:0032879,GO:0034762,GO:0034763,GO:0034765,GO:0034766,GO:0042802,GO:0042803,GO:0043269,GO:0043271,GO:0044070,GO:0044424,GO:0044464,GO:0045936,GO:0046983,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051049,GO:0051051,GO:0051174,GO:0065007,GO:1903792,GO:1903795,GO:1903796,GO:1903959,GO:1903960,GO:2000185,GO:2000186	-	ko:K02039	-	-	-	-	ko00000	-	-	-	PhoU
MGYG000000076_00758	585394.RHOM_15825	3.43e-40	133.0	COG2846@1|root,COG2846@2|Bacteria,1VET8@1239|Firmicutes,24QPY@186801|Clostridia	186801|Clostridia	D	cluster protein-associated redox disulfide domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF1858
MGYG000000076_01850	411461.DORFOR_03077	1.91e-73	221.0	COG1396@1|root,COG1396@2|Bacteria,1V4ZE@1239|Firmicutes,24J34@186801|Clostridia,27X28@189330|Dorea	186801|Clostridia	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3,HTH_31
MGYG000000076_01417	585394.RHOM_03360	0.0	1477.0	COG0841@1|root,COG0841@2|Bacteria,1TQ03@1239|Firmicutes,2491S@186801|Clostridia	186801|Clostridia	V	Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family	czcA	-	-	ko:K03296	-	-	-	-	ko00000	2.A.6.2	-	-	ACR_tran,MMPL,NTP_transf_3
MGYG000000076_01030	689781.AUJX01000003_gene2930	2.04e-79	239.0	COG3467@1|root,COG3467@2|Bacteria,1V6NS@1239|Firmicutes,24JA3@186801|Clostridia,2PSHU@265975|Oribacterium	186801|Clostridia	S	Pyridoxamine 5'-phosphate oxidase	nimA	-	-	ko:K07005	-	-	-	-	ko00000	-	-	-	Pyridox_ox_2
MGYG000000076_01756	622312.ROSEINA2194_01216	1.21e-287	795.0	COG1418@1|root,COG1418@2|Bacteria,1TP48@1239|Firmicutes,248G8@186801|Clostridia	186801|Clostridia	M	Endoribonuclease that initiates mRNA decay	rny	-	-	ko:K18682	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03019	-	-	-	DUF3552,HD,KH_1
MGYG000000076_02018	457412.RSAG_01511	8.14e-261	715.0	COG0175@1|root,COG0175@2|Bacteria,1U1VN@1239|Firmicutes,248Y9@186801|Clostridia,3WJJK@541000|Ruminococcaceae	186801|Clostridia	EH	PFAM Phosphoadenosine phosphosulfate reductase	cysD	-	1.8.4.10,1.8.4.8,2.7.7.4	ko:K00390,ko:K00957	ko00230,ko00261,ko00450,ko00920,ko01100,ko01120,ko01130,map00230,map00261,map00450,map00920,map01100,map01120,map01130	M00176,M00596	R00529,R02021,R04929	RC00007,RC02809,RC02862,RC02889	ko00000,ko00001,ko00002,ko01000	-	-	-	DUF4214,PAPS_reduct
MGYG000000076_00883	1226325.HMPREF1548_02363	0.0	939.0	COG1757@1|root,COG1757@2|Bacteria,1TQ3B@1239|Firmicutes,248WN@186801|Clostridia,36FFK@31979|Clostridiaceae	186801|Clostridia	C	Na H antiporter	nhaC	-	-	ko:K03315	-	-	-	-	ko00000,ko02000	2.A.35	-	-	Na_H_antiporter
MGYG000000076_03460	622312.ROSEINA2194_02127	6.7e-179	509.0	COG0707@1|root,COG0707@2|Bacteria,1UQ6A@1239|Firmicutes,248FR@186801|Clostridia	186801|Clostridia	M	Monogalactosyldiacylglycerol synthase	-	-	2.4.1.315	ko:K03429	ko00561,ko01100,map00561,map01100	-	R02689,R04377	RC00005,RC00059	ko00000,ko00001,ko01000,ko01003	-	GT28	-	Glyco_tran_28_C,Glyco_trans_1_4,Glycos_transf_1,MGDG_synth
MGYG000000076_03612	411459.RUMOBE_02158	8.2e-18	82.8	29YMG@1|root,30KGY@2|Bacteria,1V4T3@1239|Firmicutes,24I7T@186801|Clostridia,3Y0BR@572511|Blautia	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	HTH_17
MGYG000000076_00383	585394.RHOM_11255	9.49e-148	418.0	COG0692@1|root,COG0692@2|Bacteria,1TPSN@1239|Firmicutes,247N9@186801|Clostridia	186801|Clostridia	L	Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine	ung	-	3.2.2.27	ko:K03648	ko03410,ko05340,map03410,map05340	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	MafB19-deam,UDG
MGYG000000076_01876	585394.RHOM_05135	0.0	1213.0	COG1199@1|root,COG1199@2|Bacteria,1TPNB@1239|Firmicutes,248ZI@186801|Clostridia	186801|Clostridia	L	helicase	dinG	-	3.1.12.1,3.6.4.12	ko:K07464,ko:K10844	ko03022,ko03420,map03022,map03420	M00290	-	-	ko00000,ko00001,ko00002,ko01000,ko02048,ko03021,ko03400	-	-	-	DEAD,DEAD_2,HBB,Helicase_C_2,PDDEXK_1,PhoH
MGYG000000076_00060	585394.RHOM_06245	2.67e-223	624.0	COG4198@1|root,COG4198@2|Bacteria,1TQSW@1239|Firmicutes,249E4@186801|Clostridia	186801|Clostridia	S	Conserved protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF1015,MazG
MGYG000000076_00381	622312.ROSEINA2194_01933	1.74e-117	339.0	COG0118@1|root,COG0118@2|Bacteria,1TQT0@1239|Firmicutes,248SH@186801|Clostridia	186801|Clostridia	E	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisH subunit provides the glutamine amidotransferase activity that produces the ammonia necessary to HisF for the synthesis of IGP and AICAR	hisH	-	-	ko:K02501	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04558	RC00010,RC01190,RC01943	ko00000,ko00001,ko00002,ko01000	-	-	-	GATase
MGYG000000076_03604	1235800.C819_01638	1.07e-275	764.0	COG3039@1|root,COG3039@2|Bacteria,1TPFS@1239|Firmicutes,249JM@186801|Clostridia,27JF9@186928|unclassified Lachnospiraceae	186801|Clostridia	L	Transposase domain (DUF772)	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1,DDE_Tnp_1_6,DUF772
MGYG000000076_02134	642492.Clole_0428	3.85e-78	244.0	COG2197@1|root,COG2197@2|Bacteria,1V7ZQ@1239|Firmicutes,25BMW@186801|Clostridia	186801|Clostridia	K	helix_turn_helix, Lux Regulon	-	-	-	-	-	-	-	-	-	-	-	-	GerE
MGYG000000076_03683	457412.RSAG_04767	0.0	1113.0	COG2433@1|root,COG2433@2|Bacteria,1UI5D@1239|Firmicutes,25EHI@186801|Clostridia,3WSS3@541000|Ruminococcaceae	186801|Clostridia	S	MobA/MobL family	-	-	-	-	-	-	-	-	-	-	-	-	MobA_MobL
MGYG000000076_03596	457412.RSAG_04767	0.0	1113.0	COG2433@1|root,COG2433@2|Bacteria,1UI5D@1239|Firmicutes,25EHI@186801|Clostridia,3WSS3@541000|Ruminococcaceae	186801|Clostridia	S	MobA/MobL family	-	-	-	-	-	-	-	-	-	-	-	-	MobA_MobL
