feature	MGYG000000002	MGYG000000003	MGYG000000004	MGYG000000013	MGYG000000022	MGYG000000076	MGYG000000106	MGYG000000215	MGYG000000756	MGYG000001881	MGYG000002323
ybgE	0	0	0	0	0	0	0	0	0	0	1
ybgI	0	0	0	0	0	0	0	0	0	0	1
ybgJ	0	0	0	0	0	0	0	0	0	0	1
ybgK K01457 K01941	0	0	0	0	0	0	0	0	0	0	1
ybgL K07160	0	0	0	0	0	0	0	0	0	0	1
ybgO	0	0	0	0	0	0	0	0	0	0	1
ybgP	0	0	0	0	0	0	0	0	0	0	1
ybgQ	0	0	0	0	0	0	0	0	0	0	1
ybgS	0	0	0	0	0	0	0	0	0	0	1
ybgT K00424	0	0	0	0	0	0	0	0	0	0	1
ybhA	0	0	0	0	0	0	0	0	0	0	1
ybhB K06910	0	0	0	0	0	0	0	0	0	0	1
ybhC K01051	0	0	0	0	0	0	0	0	0	0	1
ybhD	0	0	0	0	0	0	0	0	0	0	1
ybhE K09963	0	0	0	0	0	0	1	0	0	0	0
ybhF K01990	0	0	0	0	0	0	0	0	0	0	1
ybhG K01993	0	0	0	0	0	0	0	0	0	0	1
ybhH	0	0	0	0	0	0	0	0	0	0	1
ybhI K03319	0	0	0	0	0	0	0	0	0	0	1
ybhJ K01681	1	0	0	0	0	1	0	0	0	0	1
ybhK	0	0	0	0	0	0	0	0	0	0	1
ybhL K06890	0	0	0	0	0	0	1	1	0	0	1
ybhM K06890	0	0	0	0	0	0	0	0	0	0	1
ybhP	0	0	0	0	0	0	0	0	0	0	1
ybhQ	0	0	0	0	0	0	0	0	0	0	1
ybhR K01992	0	0	0	0	0	0	0	0	0	0	1
ybhS K01992	0	0	0	1	0	0	0	0	0	0	1
ybiB	0	0	0	0	0	0	0	0	0	0	1
ybiC K13574	0	0	0	0	0	0	0	0	0	0	1
ybiH	0	0	0	0	0	0	0	0	0	0	1
ybiI	0	0	0	0	0	0	0	0	0	0	1
ybiJ K12151	0	0	0	0	0	0	0	0	0	0	1
ybiO K22044	0	0	0	0	0	0	0	0	0	0	1
ybiP K19353	0	0	0	0	0	0	0	0	0	0	1
ybiR	0	0	0	0	0	0	0	0	0	0	1
ybiS K16291 K19235 K19236	0	0	0	0	0	0	0	0	0	0	1
ybiT	0	0	0	0	0	0	0	0	0	0	1
ybiT K06158	0	0	0	0	0	0	0	0	1	0	0
ybiU	0	0	0	0	0	0	0	0	0	0	1
ybiW K00656	0	0	0	0	0	0	0	0	0	0	2
ybjC	0	0	0	0	0	0	0	0	0	0	1
ybjD K07459	0	0	0	0	0	0	0	0	0	0	1
ybjE	0	0	0	0	0	0	0	0	0	0	1
ybjG K19302	0	1	0	1	0	0	0	1	0	0	1
ybjH	0	0	0	0	0	0	0	0	0	0	1
ybjI K07757 K20861	0	0	0	0	0	0	0	0	0	0	1
ybjJ	0	0	0	0	0	0	0	0	0	0	1
ybjK	0	0	0	0	0	0	0	0	0	0	1
ybjL K07085	0	0	0	0	0	0	0	0	0	0	1
ybjM	0	0	0	0	0	0	0	0	0	0	1
ybjN	0	0	0	0	0	0	0	0	0	0	1
ybjO	0	0	0	0	0	0	0	0	0	0	1
ybjP	0	0	0	0	0	0	0	0	0	0	1
ybjQ	0	0	0	0	0	0	1	0	0	0	0
ybjS	0	0	0	0	0	0	0	0	0	0	1
ybjT	0	0	0	0	0	0	0	0	0	0	2
ybjX K09824	0	0	0	0	0	0	0	0	0	0	1
ybl78	0	0	0	0	0	0	0	0	0	0	1
ycaC	0	0	0	0	0	0	0	0	0	0	1
ycaD K08219	0	0	0	0	0	0	0	0	0	1	1
ycaI K02238	0	0	0	0	0	0	0	0	0	0	1
ycaL K07387	0	0	0	0	0	0	0	0	0	0	1
ycaM	0	0	0	0	0	0	1	0	0	0	1
ycaO K09136	0	0	0	0	0	0	0	0	0	0	1
ycaP	0	0	0	0	0	0	0	0	0	0	1
ycaQ K09927	0	0	0	0	0	0	0	0	0	0	1
ycaR K09791	0	0	0	0	0	0	0	0	0	0	1
ycbB K21470	0	0	0	0	0	0	0	0	0	0	1
ycbC	0	0	0	0	0	0	0	0	0	0	1
ycbF	0	0	0	0	0	0	0	0	0	0	1
ycbJ	0	0	0	0	0	0	0	0	0	0	1
ycbK	0	0	0	0	0	0	0	0	0	0	1
ycbL K01069	0	0	0	0	0	0	0	0	0	0	1
ycbU	0	0	0	0	0	0	0	0	0	0	1
ycbX K07140	0	0	0	0	0	0	0	0	0	0	1
ycbZ K04770	0	0	0	0	0	0	0	0	0	0	1
yccA K19416	0	0	0	0	0	0	0	0	0	0	1
yccF	1	0	0	1	0	0	0	0	0	0	1
yccJ	0	0	0	0	0	0	0	0	0	0	1
yccM	0	1	0	1	0	0	0	0	0	0	0
yccM_2	0	0	0	1	0	0	0	0	0	0	0
yccS	0	0	0	0	0	0	0	0	0	0	2
yccT K09909	0	0	0	0	0	0	0	0	0	0	1
yccU K06929	0	0	0	0	0	0	0	0	0	0	1
ycdB K16301	0	0	0	0	0	0	0	0	0	0	2
ycdX K04477	0	0	0	0	0	0	0	0	0	0	1
ycdY	0	0	0	0	0	0	0	0	0	0	1
ycdZ	0	0	0	0	0	0	0	0	0	0	1
yceA K07146	0	0	0	0	0	0	0	0	0	0	1
yceC	0	0	1	0	0	1	0	0	0	0	0
yceD K07040	0	0	0	0	0	0	0	0	0	0	1
yceF K06287	0	0	0	0	0	0	0	0	0	0	1
yceI	0	0	0	0	0	0	0	0	0	0	1
yceJ K12262	0	0	0	0	0	0	0	0	0	0	1
yceK	0	0	0	0	0	0	0	0	0	0	1
ycf	0	0	0	1	0	0	0	0	0	0	0
ycfD K18850	0	0	0	0	0	0	0	0	0	0	1
ycfH K03424	1	0	0	0	0	1	0	0	0	0	1
ycfI K06147	0	0	0	0	0	0	1	0	0	0	0
ycfJ	0	0	0	0	0	0	0	0	0	0	1
ycfP K07000	0	0	0	0	0	0	0	0	0	0	1
ycfQ K22041	0	0	0	0	0	0	0	0	0	0	1
ycfS K16291 K19234 K19235 K19236	0	0	0	0	0	0	0	0	0	0	2
ycfT	0	0	0	0	0	0	0	0	0	0	1
ycgB K06415	0	0	0	0	0	0	0	0	0	0	1
ycgE	0	1	0	1	0	0	0	1	0	0	0
ycgG K13244	0	0	0	0	0	0	0	0	0	0	1
ycgL K09902	0	0	0	0	0	0	0	0	0	0	1
ycgM	0	0	0	0	0	0	0	0	0	0	1
ycgN K09160	0	0	0	0	0	0	0	0	0	0	1
ycgR K21087	0	0	0	0	0	0	0	0	0	0	1
ycgX	0	0	0	0	0	0	0	0	0	0	1
ychA	0	0	0	0	0	0	0	0	0	0	1
ychE K05595	0	0	0	0	0	0	0	0	0	0	1
ychF K06942	2	1	1	1	1	1	1	1	1	1	1
ychH	0	0	0	0	0	0	0	0	0	0	1
ychJ K09858	0	0	0	0	0	0	0	0	0	0	1
ychM K03321	0	0	0	0	0	0	0	0	0	0	1
ychN K06039	0	0	0	0	0	0	0	0	0	0	1
ychO K13735	0	0	0	0	0	0	0	0	0	0	1
yciA	1	0	0	0	0	0	0	0	0	0	0
yciA K10806	0	0	0	0	0	0	0	0	0	1	1
yciB	0	0	0	0	0	0	1	0	0	0	0
yciC	0	0	0	0	0	0	0	0	0	0	1
yciE	0	0	0	0	0	0	0	0	0	0	1
yciF	0	0	0	0	0	0	0	0	0	0	1
yciG K06884	0	0	0	0	0	0	0	0	0	0	1
yciI K05527 K09780	0	0	0	0	0	0	0	0	0	0	1
yciK	0	0	0	0	0	0	0	0	0	0	1
yciN	0	0	0	0	0	0	0	0	0	0	1
yciO	0	1	0	1	0	0	0	0	0	0	1
yciT	0	0	0	0	0	0	0	0	0	0	2
yciU K09901	0	0	0	0	0	0	0	0	0	0	1
yciW	0	0	0	0	0	0	0	0	0	0	1
yciY	0	0	0	0	0	0	0	0	0	0	1
ycjF K08990	0	0	0	0	0	0	0	0	0	0	1
ycjG K01856 K19802	0	0	0	0	0	0	0	0	0	0	1
ycjM K01119 K08693	0	0	0	0	0	0	1	0	0	0	0
ycjX K06918	0	0	0	0	0	0	0	0	0	0	1
yckA K10009	0	0	0	0	0	0	1	0	0	0	0
yckB K02030 K02424	0	0	0	0	0	0	1	0	0	0	0
yclH K02003	0	0	0	0	0	0	1	0	0	0	0
yclI K02004	0	0	0	0	0	0	1	0	0	0	0
yclJ K02483	0	0	0	0	0	0	1	0	0	0	0
yclK	0	0	0	0	0	0	1	0	0	0	0
yclN K02015	0	0	0	0	0	0	1	0	0	0	0
yclO K02015	0	0	0	0	0	0	1	0	0	0	0
yclP K02013	0	0	0	0	0	0	1	0	0	0	0
ycnE	0	1	0	1	0	0	0	0	0	0	0
ydaC K19780	0	0	0	0	0	0	0	0	0	0	1
ydaE	0	0	0	0	0	0	0	0	0	0	1
ydaL	0	0	0	0	0	0	0	0	0	0	1
ydaM K19707 K21088	0	0	0	0	0	0	0	0	0	0	1
ydaO	0	0	0	0	0	0	1	0	0	0	0
ydaQ	0	0	0	0	0	0	0	0	0	0	1
ydaT	0	0	0	0	0	0	1	0	0	0	1
ydaU	0	0	0	0	0	0	0	0	0	0	1
ydbC K05275	0	0	0	0	0	0	0	0	0	0	1
ydbH	0	0	0	0	0	0	0	0	0	0	1
ydbI	0	0	0	0	0	0	1	0	0	0	0
ydbJ	0	0	0	0	0	0	0	0	0	0	1
ydbL K09978	0	0	0	0	0	0	0	0	0	0	1
ydcA K03646	0	0	0	0	0	0	0	0	0	0	1
ydcF	0	0	0	0	0	0	0	0	0	0	1
ydcH K09794	0	0	0	0	0	0	0	0	0	0	1
ydcJ	0	0	0	0	0	0	0	0	0	0	1
ydcK	0	0	0	0	0	0	0	0	0	0	1
ydcK K03095	0	0	0	0	0	0	1	0	0	0	0
ydcL	0	0	0	0	0	0	0	0	0	0	1
ydcN	0	0	0	0	0	0	0	0	0	0	1
ydcO K05782	0	0	0	0	0	0	0	0	0	0	1
ydcP K08303	0	0	1	0	1	0	0	0	0	0	1
ydcR	0	0	0	0	0	0	0	0	0	0	1
ydcS K02055	0	0	0	0	0	0	0	0	0	0	1
ydcT K02052 K11072 K11076	0	0	0	0	0	0	0	0	0	0	2
ydcU K02054	0	0	0	0	0	0	0	0	0	0	1
ydcV K02053	0	0	0	0	0	0	0	0	0	0	1
ydcV K11070	0	0	0	1	0	0	0	0	0	0	0
ydcX	0	0	0	0	0	0	0	0	0	0	1
ydcY	0	0	0	0	0	0	0	0	0	0	1
yddE	0	0	0	0	0	0	0	0	0	0	1
yddG	0	0	0	0	0	0	0	0	0	0	1
yddH	0	0	0	0	0	0	0	0	0	0	1
yddM K21498	0	0	0	0	0	0	0	0	0	0	1
yddR	0	0	0	0	0	0	0	1	0	0	0
yddW	0	0	0	0	0	0	0	0	0	0	1
ydeE	0	0	0	0	0	0	0	0	0	0	1
ydeH K13069	0	0	0	0	0	0	0	0	0	0	1
ydeI	0	0	0	0	0	0	0	0	0	0	1
ydeJ	0	0	0	0	0	0	0	0	0	0	1
ydeM3 K06871	0	0	0	0	0	0	1	0	0	0	0
ydeU K12678	0	0	0	0	0	0	0	0	0	0	1
ydfA	0	0	0	0	0	0	0	0	0	0	1
ydfG	0	1	0	1	0	0	0	1	0	0	0
ydfG K16066	0	0	0	0	0	0	0	0	0	0	1
ydfH K22293	0	0	0	0	0	0	0	0	0	0	1
ydfI K00040	0	0	0	0	0	0	0	0	0	0	1
ydfJ K08173	0	0	0	0	0	0	0	0	0	0	1
ydfK	0	0	0	0	0	0	0	0	0	0	1
ydfO	0	0	0	0	0	0	0	0	0	0	1
ydfQ	0	0	0	0	0	0	1	0	0	0	0
ydfU	0	0	0	0	0	0	0	0	0	0	1
ydfX	0	0	0	0	0	0	0	0	0	0	1
ydfZ	0	0	0	0	0	0	0	0	0	0	1
ydgA	0	0	0	0	0	0	0	0	0	0	2
ydgC K02442	0	0	0	0	0	0	0	0	0	0	1
ydgD K04775	0	0	0	0	0	0	0	0	0	0	1
ydgH	0	0	0	0	0	0	0	0	0	0	1
ydgI	0	0	0	0	0	0	1	0	0	0	0
ydgI K03757 K03758	0	0	0	0	0	0	0	0	0	0	1
ydgJ K16044	0	0	0	0	0	0	0	0	0	0	1
ydgK	0	0	0	0	0	0	0	0	0	0	1
ydhB	0	0	0	0	0	0	0	0	0	0	1
ydhC	0	0	0	0	0	0	0	0	0	0	1
ydhD	1	0	0	0	0	1	0	0	0	0	0
ydhF	1	0	0	0	0	0	1	0	0	0	1
ydhJ	0	0	0	0	0	0	0	0	0	0	1
ydhK K03468	0	0	0	0	0	0	0	0	0	0	2
ydhL K06938	0	0	0	0	0	0	0	0	0	0	1
ydhO K01183 K19303	0	0	0	0	0	0	0	0	0	0	1
ydhP K18567 K19577	0	0	0	0	0	0	0	0	0	0	1
ydhQ	0	0	0	0	0	0	0	0	0	0	1
ydhR	0	0	0	0	0	0	0	0	0	0	1
ydhS	0	0	0	0	0	0	0	0	0	0	1
ydhT	0	0	0	0	0	0	0	0	0	0	1
ydhU K08354	0	0	0	0	0	0	0	0	0	0	1
ydhV K03738	0	0	0	0	0	0	0	0	0	0	1
ydhW	0	0	0	0	0	0	0	0	0	0	1
ydhX K08353	0	0	0	0	0	0	0	0	0	0	1
ydhY	0	0	0	0	0	0	0	0	0	0	1
ydhZ	0	0	0	0	0	0	0	0	0	0	1
ydiA K09773	0	0	0	0	0	0	0	0	0	0	1
ydiB K00014 K05887	0	0	0	0	0	0	0	0	0	0	1
ydiB K06925	1	0	1	0	1	1	1	0	0	0	0
ydiC1	0	0	0	0	0	0	1	0	0	0	0
ydiF K01026 K19709	0	0	0	0	0	0	0	0	0	0	3
ydiF K06158	0	0	0	0	0	0	1	0	0	0	0
ydiI K19222	0	0	0	1	0	0	0	1	0	0	0
ydiJ	0	0	0	0	0	0	0	0	0	0	1
ydiK	0	0	0	0	0	0	0	0	0	0	1
ydiL	0	0	0	0	0	0	0	0	0	0	1
ydiL K07052	0	0	0	0	0	0	1	0	0	0	0
ydiM	0	0	0	0	0	0	0	0	0	0	1
ydiN	0	0	0	0	0	0	0	0	0	0	1
ydiO K00249 K04117 K08297 K11731	0	0	0	0	0	0	0	0	0	0	1
ydiP	0	0	0	0	0	0	0	0	0	0	1
ydiQ	0	0	0	0	0	0	0	0	0	0	1
ydiR K03522	0	0	0	0	0	0	0	0	0	0	1
ydiS K00313	0	0	0	0	0	0	0	0	0	0	2
ydiU K08997	0	0	0	0	0	0	0	0	0	0	1
ydiV	0	0	0	0	0	0	0	0	0	0	1
ydiY K07283	0	1	0	0	0	0	0	0	0	0	1
ydiZ	0	0	0	0	0	0	0	0	0	0	1
ydjA	0	0	0	0	0	0	0	0	0	0	1
ydjH K06872	0	0	0	0	0	0	1	0	0	0	0
ydjH_1 K00847	0	3	0	1	0	0	0	1	0	0	0
ydjJ K00008	0	0	1	0	0	0	0	0	0	0	0
ydjM K07038	0	0	0	0	0	0	0	0	0	0	1
ydjN K06956	0	0	0	0	0	0	0	0	0	0	1
ydjY	0	0	0	0	0	0	0	0	0	0	2
ydjZ	0	0	0	0	0	0	0	0	0	0	1
yeaB	0	0	0	0	0	0	1	0	0	0	0
yeaD K01792	0	0	0	0	0	0	0	0	0	0	1
yeaE	0	0	0	0	0	0	0	0	0	1	1
yeaG K07180	0	0	0	0	0	0	0	0	0	0	1
yeaH K09786	0	0	0	0	0	0	0	0	0	0	1
yeaI	0	0	0	0	0	0	0	0	0	0	1
yeaJ	0	0	0	0	0	0	0	0	0	0	1
yeaK K19055	0	0	0	0	0	0	0	0	0	0	1
yeaL	0	0	0	0	0	0	0	0	0	0	1
yeaM	0	0	0	0	0	0	0	0	0	0	1
yeaN K03449	0	0	0	0	0	0	0	0	0	0	1
yeaO	0	0	0	0	0	0	1	0	0	0	1
yeaP K13069 K21021	0	0	0	0	0	0	0	0	0	0	1
yeaQ	0	0	0	0	0	0	0	0	0	0	1
yeaR	0	0	0	0	0	0	0	0	0	0	2
yeaU K07246	0	0	0	0	0	0	0	0	0	0	1
yeaV K03451 K05245	0	0	0	0	0	0	0	0	0	0	2
yeaX K07006 K22444	0	0	0	0	0	0	0	0	0	0	1
yeaZ K01409 K14742	0	0	0	0	0	0	1	0	0	0	0
yeaZ K14742	2	1	1	1	1	1	0	1	1	0	1
yebA	0	0	0	0	0	0	1	0	0	0	0
yebA K19304	0	0	0	0	0	0	0	0	0	0	1
yebB	0	0	0	0	0	0	0	0	0	0	1
yebC	1	1	1	1	1	1	0	1	2	0	1
yebE	0	0	0	0	0	0	1	0	0	0	1
yebF	0	0	0	0	0	0	0	0	0	0	1
yebG K09918	0	0	0	0	0	0	0	0	0	0	1
yebO	0	0	0	0	0	0	0	0	0	0	1
yebQ K08169	0	0	0	0	0	0	0	0	0	0	1
yebR K08968	0	0	0	0	0	0	0	0	0	0	1
yebS K03808	0	0	0	0	0	0	0	0	0	0	1
yebT K06192	0	0	0	0	0	0	0	0	0	0	1
yebV	0	0	0	0	0	0	0	0	0	0	1
yebW	0	0	0	0	0	0	0	0	0	0	1
yebY	0	0	0	0	0	0	0	0	0	0	1
yebZ K07245	0	0	0	0	0	0	0	0	0	0	1
yecA	0	0	0	0	0	0	1	0	0	0	0
yecA K07039	0	0	0	0	0	0	0	0	0	0	1
yecC K02028 K02029 K09972 K10004 K10010 K10038	0	0	0	0	0	0	0	0	0	0	1
yecD	0	0	0	0	0	0	0	0	0	0	1
yecE	0	0	0	0	0	0	0	0	0	0	2
yecF	0	0	0	0	0	0	0	0	0	0	1
yecH	0	0	0	0	0	0	0	0	0	0	1
yecJ	0	0	0	0	0	0	0	0	0	0	1
yecM K09907	0	0	0	0	0	0	0	0	0	0	1
yecR	0	0	0	0	0	0	0	0	0	0	1
yecS K02029	0	0	0	0	0	0	0	0	1	0	0
yecS K02029 K10009	0	0	0	0	0	0	0	0	0	0	1
yecS_2 K02029 K02030	0	0	0	0	0	0	1	0	0	0	0
yecT	0	0	0	0	0	0	0	0	0	0	1
yedA	0	0	0	0	0	0	0	0	0	0	1
yedD	0	0	0	0	0	0	0	0	0	0	1
yedE K07112	0	0	0	0	0	0	0	0	0	0	1
yedF	0	0	0	0	0	0	0	0	0	0	1
yedF K04085	1	0	1	0	1	1	0	0	0	0	0
yedI K09781	0	0	0	0	0	0	0	0	0	0	1
yedJ K06950	0	0	0	0	0	0	0	0	0	0	2
yedP K07026 K15918	0	0	0	0	0	0	0	0	0	0	1
yedQ K21085	0	0	0	0	0	0	0	0	0	0	1
yeeA	0	0	0	0	0	0	0	0	0	0	1
yeeF K14052	0	0	0	0	0	0	0	0	0	0	1
yeeN	0	0	0	0	0	0	1	0	0	0	1
yeeO	0	0	0	0	0	0	0	0	0	0	1
yeeX K09802	0	0	0	0	0	0	0	0	0	0	1
yeeY	0	0	0	0	0	0	0	0	0	0	1
yeeZ	0	0	0	0	0	0	0	0	0	0	1
yefM K19159	0	0	0	0	0	0	0	0	0	0	1
yegD K04046	0	0	0	0	0	0	0	0	0	0	1
yegE K21084	0	0	0	0	0	0	0	0	0	0	1
yegH	0	0	0	0	0	0	0	0	0	0	1
yegI	0	0	0	0	0	0	0	0	0	0	1
yegL	0	0	0	0	0	0	0	0	0	0	1
yegP K09946	0	0	0	0	0	0	0	0	0	0	1
yegQ K08303	0	0	0	0	0	0	0	0	0	0	1
yegS	0	0	0	0	0	0	0	0	0	0	1
yegT	0	0	0	0	0	0	0	0	0	0	1
yegU	0	0	0	0	0	0	0	0	0	0	1
yegV	0	0	0	0	0	0	0	0	0	0	1
yegW	0	0	0	0	0	0	0	0	0	0	1
yegX K07273	0	0	0	0	0	0	0	0	0	0	1
yehB K07347	0	0	0	0	0	0	0	0	0	0	1
yehC	0	0	0	0	0	0	0	0	0	0	1
yehD	0	0	0	0	0	0	0	0	0	0	1
yehE	0	0	0	0	0	0	0	0	0	0	1
yehI	0	0	0	0	0	0	0	0	0	0	1
yehK	0	0	0	0	0	0	0	0	0	0	1
yehM	0	0	0	0	0	0	0	0	0	0	3
yehQ	0	0	0	0	0	0	0	0	0	0	1
yehR	0	0	0	0	0	0	0	0	0	0	1
yehS	0	0	0	0	0	0	0	0	0	0	1
yehT K02477 K07705	0	0	0	0	0	0	0	0	0	0	1
yehU K02478	0	0	0	0	0	0	0	0	0	0	1
yehX K05847	0	0	0	0	0	0	0	0	0	0	2
yehY K05846	0	0	0	0	0	0	0	0	0	0	2
yeiB K07148	0	0	0	0	0	0	0	0	0	0	1
yeiE	0	0	0	0	0	0	0	0	0	0	1
yeiG K01070	0	0	0	0	0	0	0	0	0	0	1
yeiH	0	0	0	0	0	0	0	0	0	0	1
yeiI K00852 K00874 K16328	0	0	0	0	0	1	0	0	1	0	0
yeiI K16328	0	0	0	0	0	0	0	0	0	0	1
yeiL K16326	0	0	0	0	0	0	0	0	0	0	1
yeiM K16324 K16325	0	0	0	0	0	0	0	0	0	0	1
yeiP K02356	0	0	0	0	0	0	0	0	0	0	1
yeiQ K00040	0	0	0	0	0	0	0	0	0	0	1
yeiR	0	0	0	0	0	0	0	0	0	0	2
yeiS	0	0	0	0	0	0	0	0	0	0	1
yeiW K06940	0	0	0	0	0	0	0	0	0	0	1
yejA K02035 K13893	0	0	0	0	0	0	0	0	0	0	2
yejF K13896	0	0	0	0	0	0	0	0	0	0	2
yejG	0	0	0	0	0	0	0	0	0	0	1
yejH K19789	0	0	0	0	0	0	0	0	0	0	1
yejL K09904	0	0	0	0	0	0	0	0	0	0	1
yejM K07014	0	0	0	0	0	0	0	0	0	0	1
yerB	1	0	0	0	1	0	0	0	0	0	0
yesL	0	0	0	0	0	0	2	0	0	0	0
yfaA	0	0	0	0	0	0	0	0	0	0	2
yfaD	0	0	0	0	0	0	0	0	0	0	1
yfaE K11107	0	0	0	0	0	0	0	0	0	0	1
yfaL K07279	0	0	0	0	0	0	0	0	0	0	1
yfaS K06894	0	0	0	0	0	0	0	0	0	0	2
yfaY	0	0	0	0	0	0	0	0	0	0	1
yfaZ	0	0	0	0	0	0	0	0	0	0	1
yfbB	0	1	0	0	0	0	0	0	0	0	0
yfbL	0	0	0	0	0	0	0	0	0	1	1
yfbM	0	0	0	0	0	0	0	0	0	0	1
yfbR K07023	0	0	0	0	0	0	1	0	0	0	0
yfbR K07023 K08722	0	0	1	0	0	0	0	0	0	0	0
yfbR K08722	0	0	0	0	0	0	0	0	0	0	1
yfbS	0	0	0	0	0	0	0	0	0	0	1
yfbT	0	0	0	0	0	0	0	1	0	0	0
yfbT K19270	0	0	0	0	0	0	0	0	0	0	1
yfbU K09161	0	0	0	0	0	0	0	0	0	0	1
yfbV K09899	0	0	0	0	0	0	0	0	0	0	1
yfcA K07090	1	0	0	0	1	0	0	0	0	0	0
yfcA K07090 K11312	0	0	0	0	0	0	0	0	0	0	1
yfcC	0	0	0	0	0	0	0	0	0	0	1
yfcD K01823	0	0	0	0	0	0	0	0	0	0	1
yfcE K07095	1	0	0	0	1	0	0	0	0	0	1
yfcE1 K07095	1	0	1	0	1	1	0	0	0	0	0
yfcF K00799	0	0	0	0	0	0	0	0	0	0	1
yfcG K11209	0	0	0	0	0	0	0	0	0	0	1
yfcH K07071	0	0	0	0	0	0	0	0	0	0	1
yfcI	0	0	0	0	0	0	0	0	0	0	1
yfcJ	0	0	0	0	0	0	0	0	0	0	1
yfcL	0	0	0	0	0	0	0	0	0	0	1
yfcM K09906	0	0	0	0	0	0	0	0	0	0	1
yfcN	0	0	0	0	0	0	0	0	0	0	1
yfcO	0	0	0	0	0	0	0	0	0	0	1
yfcP	0	0	0	0	0	0	0	0	0	0	1
yfcQ	0	0	0	0	0	0	0	0	0	0	1
yfcR	0	0	0	0	0	0	0	0	0	0	1
yfcS	0	0	0	0	0	0	0	0	0	0	1
yfcU	0	0	0	0	0	0	0	0	0	0	1
yfcV	0	0	0	0	0	0	0	0	0	0	1
yfcZ	0	0	0	0	0	0	0	0	0	0	1
yfdC K21990	0	0	0	0	0	0	0	0	0	0	1
yfdH K12999	0	0	0	0	0	0	1	0	0	0	0
yfdO	0	0	0	0	0	0	0	0	0	0	1
yfdP	0	0	0	0	0	0	0	0	0	0	1
yfdQ	0	0	0	0	0	0	0	0	0	0	1
yfdS	0	0	0	0	0	0	0	0	0	0	1
yfdT	0	0	0	0	0	0	0	0	0	0	1
yfdY	0	0	0	0	0	0	0	0	0	0	1
yfdZ K14261	0	0	0	0	0	0	0	0	0	0	1
yfeA	0	0	0	0	0	0	0	0	0	0	1
yfeC	0	0	0	0	0	0	0	0	0	0	1
yfeD	0	0	0	0	0	0	0	0	0	0	1
yfeH K14347	0	0	0	0	0	0	0	0	0	0	1
yfeK	0	0	0	0	0	0	0	0	0	0	1
yfeN	0	0	0	0	0	0	0	0	0	0	1
yfeO	0	0	0	0	0	0	0	0	0	0	1
yfeX K07223	0	0	0	1	0	0	0	0	0	0	1
yfeY	0	0	0	0	0	0	0	0	0	0	1
yfeZ	0	0	0	0	0	0	0	0	0	0	1
yffB K00537	0	0	0	0	0	0	0	0	0	0	1
yfgF	0	0	0	0	0	0	0	0	0	0	1
yfgG	0	0	0	0	0	0	0	0	0	0	1
yfgH	0	0	0	0	0	0	0	0	0	0	1
yfgI	0	0	0	0	0	0	0	0	0	0	1
yfgJ	0	0	0	0	0	0	0	0	0	0	1
yfgM	0	0	0	0	0	0	0	0	0	0	1
yfgQ K12952	0	0	0	0	0	0	1	0	0	0	0
yfhA K07715	0	0	0	0	0	0	0	0	0	0	1
yfhB K18697	0	0	0	0	0	0	0	0	0	0	1
yfhG	0	0	0	0	0	0	0	0	0	0	1
yfhH K15835	0	0	0	0	0	0	0	0	0	0	1
yfhK K07711	0	0	0	0	0	0	0	0	0	0	1
yfhM K06894	0	0	0	0	0	0	0	0	0	0	1
yfhR K06889	0	0	0	0	0	0	0	0	0	0	1
yfiB1 K06147 K06148	0	0	0	0	0	0	1	0	0	0	0
yfiC K06147	0	0	0	0	0	0	1	0	0	0	0
yfiC K15460	1	0	0	0	1	1	0	1	0	0	1
yfiE	0	0	0	0	0	0	0	0	0	0	1
yfiF K03214	0	0	0	0	0	0	0	0	0	0	1
yfiH K05810	1	0	0	0	0	1	0	0	1	0	1
yfiL	0	0	0	0	0	0	0	0	0	0	1
yfiM K05811	0	0	0	0	0	0	0	0	0	0	1
yfiN K20956 K21021	0	0	0	0	0	0	0	0	0	0	2
yfiO K05807	0	1	0	1	0	0	0	1	0	0	0
yfiP K05812	0	0	0	0	0	0	0	0	0	0	1
yfiQ K09181	0	0	0	0	0	0	0	0	0	0	1
yfiR	0	0	0	0	0	0	0	0	0	0	1
yfjD	0	0	0	0	0	0	0	0	0	0	2
yfkJ K01104	1	0	4	0	2	1	0	0	0	0	0
yfkM K05520	0	0	0	0	0	0	1	0	0	0	0
yfkN_2 K01081 K11751	0	1	0	0	0	0	0	0	0	0	0
yfkO	0	0	0	1	0	0	0	0	0	0	0
yfmL	0	0	0	0	0	0	1	0	0	0	0
yfmM K06158	1	0	0	0	0	1	0	0	0	0	0
yfmR K15738	1	0	0	1	0	2	1	1	0	0	0
yfnA K03294	0	0	0	0	0	0	1	0	0	0	0
yfnB K01560 K07025	0	0	0	0	0	0	1	0	0	0	0
ygaC	0	0	0	0	0	0	0	0	0	0	1
ygaC K07586	0	0	0	0	0	0	1	0	0	0	0
ygaD K03743	0	0	0	0	0	0	0	0	0	0	1
ygaH	0	0	0	0	0	0	0	0	0	0	1
ygaM	0	0	0	0	0	0	0	0	0	0	1
ygaP	0	0	0	0	0	0	0	0	0	0	2
ygaU	0	0	0	0	0	0	0	0	0	0	1
ygaY	0	0	0	0	0	0	0	0	0	0	1
ygaZ	1	0	0	0	0	0	1	0	0	0	1
ygbA	0	0	0	0	0	0	0	0	0	0	1
ygbE	0	0	0	0	0	0	0	0	0	0	1
